student_id,date,class_id,attendance_status,day_of_week,is_weekend,month,week,is_present,day_name,week_type
STU0035,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0139,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0029,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0537,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0442,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0082,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0124,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0816,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU1038,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0587,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU1027,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0851,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0868,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0824,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0169,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU1099,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU1102,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0313,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0569,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0172,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0635,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0162,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU1048,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0417,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0319,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0670,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0801,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0136,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0636,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0896,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0489,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0119,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0501,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0177,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0890,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0238,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0929,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0113,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0634,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0360,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0245,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0026,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0282,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0024,2024-03-06,ME209,Absent,2,0,3,10,0,Wednesday,Weekday
STU0336,2024-03-06,ME209,Present,2,0,3,10,1,Wednesday,Weekday
STU0711,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1072,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1060,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0531,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0342,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0762,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0260,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0551,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0242,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0061,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0687,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0880,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0558,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU1073,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0131,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0539,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1181,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0158,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1017,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0933,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1047,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0738,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0114,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1024,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1161,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0754,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0323,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0523,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0211,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1176,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0237,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0468,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU1043,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0006,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0091,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0026,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0501,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0095,2024-03-06,CS109,Absent,2,0,3,10,0,Wednesday,Weekday
STU0967,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0746,2024-03-06,CS109,Present,2,0,3,10,1,Wednesday,Weekday
STU0308,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0367,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0073,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU1133,2024-03-06,CS105,Absent,2,0,3,10,0,Wednesday,Weekday
STU0859,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0460,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0660,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0509,2024-03-06,CS105,Absent,2,0,3,10,0,Wednesday,Weekday
STU0853,2024-03-06,CS105,Absent,2,0,3,10,0,Wednesday,Weekday
STU0656,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0556,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0160,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU1171,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0764,2024-03-06,CS105,Absent,2,0,3,10,0,Wednesday,Weekday
STU0245,2024-03-06,CS105,Absent,2,0,3,10,0,Wednesday,Weekday
STU1029,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0108,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0368,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0458,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU1057,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0095,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0822,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0142,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0953,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0579,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0637,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0671,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0177,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0936,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0017,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0756,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0411,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0598,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU1155,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0623,2024-03-06,CS105,Absent,2,0,3,10,0,Wednesday,Weekday
STU0497,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU0951,2024-03-06,CS105,Present,2,0,3,10,1,Wednesday,Weekday
STU1011,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0401,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU1120,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0503,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0309,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0014,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0840,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0049,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0478,2024-03-06,CS113,Absent,2,0,3,10,0,Wednesday,Weekday
STU1110,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0710,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0020,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0687,2024-03-06,CS113,Absent,2,0,3,10,0,Wednesday,Weekday
STU0003,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0771,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0630,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0213,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0421,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU1086,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0488,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0860,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU1008,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0123,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0292,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0574,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0191,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0090,2024-03-06,CS113,Absent,2,0,3,10,0,Wednesday,Weekday
STU0475,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU1065,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0846,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0763,2024-03-06,CS113,Absent,2,0,3,10,0,Wednesday,Weekday
STU0939,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0174,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU1190,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0196,2024-03-06,CS113,Absent,2,0,3,10,0,Wednesday,Weekday
STU1036,2024-03-06,CS113,Present,2,0,3,10,1,Wednesday,Weekday
STU0808,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0154,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU1163,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0128,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0891,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0268,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0485,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0598,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0535,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0646,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0805,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0669,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0652,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0928,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0557,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0479,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0153,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0416,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0279,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU1198,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0224,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0319,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0217,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0337,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0921,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0955,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0644,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0833,2024-03-06,ME206,Present,2,0,3,10,1,Wednesday,Weekday
STU0248,2024-03-06,ME206,Absent,2,0,3,10,0,Wednesday,Weekday
STU0734,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0426,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0926,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0632,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0949,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0543,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0246,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0186,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0323,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0624,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0083,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0441,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0672,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0304,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0187,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0509,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0729,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0812,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU1052,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0101,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0613,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0533,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0357,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0064,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0829,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0927,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU1139,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU1127,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0512,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0194,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0947,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0209,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0287,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0249,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0025,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0127,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0456,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0268,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0406,2024-03-06,EE304,Absent,2,0,3,10,0,Wednesday,Weekday
STU0821,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0763,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0173,2024-03-06,EE304,Present,2,0,3,10,1,Wednesday,Weekday
STU0809,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1017,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0061,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0784,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0874,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0354,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0725,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0440,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0384,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0564,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0574,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0914,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0305,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0071,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0504,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0605,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1022,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0844,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1128,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0982,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0125,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0180,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0573,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0785,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0282,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0859,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0409,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1077,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0511,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1114,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0040,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0736,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0983,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1116,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0993,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0705,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1159,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1029,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0659,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0796,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0554,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0369,2024-03-07,ME202,Absent,3,0,3,10,0,Thursday,Weekday
STU0054,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0654,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0449,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0576,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0120,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0967,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1085,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0733,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU1197,2024-03-07,ME202,Present,3,0,3,10,1,Thursday,Weekday
STU0327,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0206,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU0508,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0494,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0546,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU1093,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU0115,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0450,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU1180,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0796,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU0727,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU0356,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0361,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0485,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0652,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0735,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0058,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU0721,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU1163,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU1155,2024-03-07,CS105,Absent,3,0,3,10,0,Thursday,Weekday
STU0292,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU1154,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0386,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU1009,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU1111,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0633,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0360,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU1005,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0078,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0185,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0116,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0477,2024-03-07,CS105,Present,3,0,3,10,1,Thursday,Weekday
STU0449,2024-03-07,CS102,Absent,3,0,3,10,0,Thursday,Weekday
STU0041,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU1079,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0979,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0002,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0680,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0413,2024-03-07,CS102,Absent,3,0,3,10,0,Thursday,Weekday
STU0268,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0698,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0364,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0663,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0122,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0045,2024-03-07,CS102,Absent,3,0,3,10,0,Thursday,Weekday
STU0303,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0291,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0228,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU1078,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0748,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0149,2024-03-07,CS102,Absent,3,0,3,10,0,Thursday,Weekday
STU0766,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0811,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0207,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0690,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0619,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0661,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0280,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0323,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0895,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0998,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0650,2024-03-07,CS102,Absent,3,0,3,10,0,Thursday,Weekday
STU0357,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU1151,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0731,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0458,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0360,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0775,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0629,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
STU0604,2024-03-07,CS102,Present,3,0,3,10,1,Thursday,Weekday
