timestamp,location,number_of_users,bandwidth_usage
2024-03-11 23:16:00,Academic Zone,29.0,34.68
2024-03-11 23:53:00,Library,17.0,33.89
2024-03-11 23:27:00,Cafeteria,13.0,11.84
2024-03-11 23:56:00,Sports Complex,9.0,13.1
2024-03-11 23:25:00,Hostel Area,13.0,23.95
2024-03-11 23:27:00,Admin Zone,13.0,22.79
2024-03-12 00:52:00,Academic Zone,8.0,8.87
2024-03-12 00:09:00,Library,5.0,6.78
2024-03-12 00:05:00,Cafeteria,3.0,5.97
2024-03-12 00:22:00,Sports Complex,1.0,1.36
2024-03-12 00:37:00,Hostel Area,5.0,8.09
2024-03-12 00:04:00,Admin Zone,4.0,5.8
2024-03-12 01:33:00,Academic Zone,4.0,4.55
2024-03-12 01:15:00,Library,3.0,6.24
2024-03-12 01:53:00,Cafeteria,1.0,1.74
2024-03-12 01:08:00,Sports Complex,0.0,0.0
2024-03-12 01:44:00,Hostel Area,1.0,1.61
2024-03-12 01:54:00,Admin Zone,0.0,0.0
2024-03-12 02:30:00,Academic Zone,3.0,5.16
2024-03-12 02:01:00,Library,3.0,3.53
2024-03-12 02:02:00,Cafeteria,1.0,1.54
2024-03-12 02:03:00,Sports Complex,0.0,0.0
2024-03-12 02:17:00,Hostel Area,1.0,1.66
2024-03-12 02:25:00,Admin Zone,1.0,1.43
2024-03-12 03:26:00,Academic Zone,2.0,2.97
2024-03-12 03:27:00,Library,2.0,2.43
2024-03-12 03:06:00,Cafeteria,1.0,1.8
2024-03-12 03:19:00,Sports Complex,0.0,0.0
2024-03-12 03:21:00,Hostel Area,1.0,1.47
2024-03-12 03:40:00,Admin Zone,1.0,1.42
2024-03-12 04:37:00,Academic Zone,9.0,12.89
2024-03-12 04:01:00,Library,6.0,8.52
2024-03-12 04:48:00,Cafeteria,,
2024-03-12 04:04:00,Sports Complex,2.0,3.29
2024-03-12 04:50:00,Hostel Area,4.0,8.18
2024-03-12 04:07:00,Admin Zone,3.0,5.32
2024-03-12 05:03:00,Academic Zone,10.0,17.41
2024-03-12 05:28:00,Library,18.0,28.26
2024-03-12 05:37:00,Cafeteria,5.0,6.42
2024-03-12 05:31:00,Sports Complex,4.0,7.4
2024-03-12 05:42:00,Hostel Area,9.0,15.0
2024-03-12 05:29:00,Admin Zone,6.0,10.95
2024-03-12 06:07:00,Academic Zone,64.0,83.61
2024-03-12 06:58:00,Library,41.0,56.07
2024-03-12 06:16:00,Cafeteria,11.0,22.34
2024-03-12 06:02:00,Sports Complex,22.0,33.45
2024-03-12 06:01:00,Hostel Area,47.0,69.99
2024-03-12 06:47:00,Admin Zone,23.0,41.31
2024-03-12 07:41:00,Academic Zone,139.0,240.77
2024-03-12 07:16:00,Library,73.0,114.2
2024-03-12 07:37:00,Cafeteria,72.0,100.65
2024-03-12 07:15:00,Sports Complex,40.0,57.1
2024-03-12 07:34:00,Hostel Area,,
2024-03-12 07:49:00,Admin Zone,81.0,98.67
2024-03-12 08:35:00,Academic Zone,303.0,535.84
2024-03-12 08:04:00,Library,197.0,223.78
2024-03-12 08:52:00,Cafeteria,123.0,135.75
2024-03-12 08:45:00,Sports Complex,65.0,105.05
2024-03-12 08:36:00,Hostel Area,265.0,535.48
2024-03-12 08:48:00,Admin Zone,85.0,151.61
2024-03-12 09:44:00,Academic Zone,350.0,433.64
2024-03-12 09:54:00,Library,292.0,246.32
2024-03-12 09:45:00,Cafeteria,125.0,221.74
2024-03-12 09:40:00,Sports Complex,137.0,103.16
2024-03-12 09:44:00,Hostel Area,313.0,578.29
2024-03-12 09:17:00,Admin Zone,125.0,204.56
2024-03-12 10:36:00,Academic Zone,544.0,1016.08
2024-03-12 10:00:00,Library,343.0,449.29
2024-03-12 10:20:00,Cafeteria,182.0,311.18
2024-03-12 10:15:00,Sports Complex,126.0,232.92
2024-03-12 10:42:00,Hostel Area,182.0,297.29
2024-03-12 10:45:00,Admin Zone,162.0,231.23
2024-03-12 11:04:00,Academic Zone,527.0,653.8
2024-03-12 11:20:00,Library,276.0,474.52
2024-03-12 11:50:00,Cafeteria,208.0,296.69
2024-03-12 11:11:00,Sports Complex,96.0,164.12
2024-03-12 11:02:00,Hostel Area,250.0,381.91
2024-03-12 11:16:00,Admin Zone,79.0,122.0
2024-03-12 12:39:00,Academic Zone,388.0,650.61
2024-03-12 12:38:00,Library,195.0,207.17
2024-03-12 12:32:00,Cafeteria,175.0,238.36
2024-03-12 12:02:00,Sports Complex,106.0,200.73
2024-03-12 12:51:00,Hostel Area,183.0,292.34
2024-03-12 12:37:00,Admin Zone,114.0,129.95
2024-03-12 13:19:00,Academic Zone,450.0,742.37
2024-03-12 13:41:00,Library,272.0,488.5
2024-03-12 13:53:00,Cafeteria,178.0,208.92
2024-03-12 13:38:00,Sports Complex,80.0,68.5
2024-03-12 13:52:00,Hostel Area,218.0,363.13
2024-03-12 13:31:00,Admin Zone,115.0,132.63
2024-03-12 14:59:00,Academic Zone,321.0,445.98
2024-03-12 14:58:00,Library,328.0,632.89
2024-03-12 14:25:00,Cafeteria,80.0,118.11
2024-03-12 14:50:00,Sports Complex,89.0,126.54
2024-03-12 14:38:00,Hostel Area,267.0,360.49
2024-03-12 14:33:00,Admin Zone,144.0,302.03
2024-03-12 15:31:00,Academic Zone,286.0,410.38
2024-03-12 15:40:00,Library,235.0,520.78
2024-03-12 15:14:00,Cafeteria,141.0,273.68
2024-03-12 15:41:00,Sports Complex,89.0,138.05
2024-03-12 15:04:00,Hostel Area,235.0,326.22
2024-03-12 15:12:00,Admin Zone,134.0,189.87
2024-03-12 16:29:00,Academic Zone,197.0,355.59
2024-03-12 16:37:00,Library,222.0,293.96
2024-03-12 16:28:00,Cafeteria,153.0,184.32
2024-03-12 16:43:00,Sports Complex,78.0,77.39
2024-03-12 16:07:00,Hostel Area,149.0,185.85
2024-03-12 16:52:00,Admin Zone,67.0,100.99
2024-03-12 17:26:00,Academic Zone,245.0,412.69
2024-03-12 17:24:00,Library,181.0,294.9
2024-03-12 17:38:00,Cafeteria,89.0,110.0
2024-03-12 17:35:00,Sports Complex,65.0,80.42
2024-03-12 17:47:00,Hostel Area,148.0,193.14
2024-03-12 17:18:00,Admin Zone,79.0,79.05
2024-03-12 18:06:00,Academic Zone,179.0,230.0
2024-03-12 18:26:00,Library,157.0,111.89
2024-03-12 18:58:00,Cafeteria,149.0,266.92
2024-03-12 18:24:00,Sports Complex,91.0,132.56
2024-03-12 18:06:00,Hostel Area,,
2024-03-12 18:09:00,Admin Zone,84.0,79.57
2024-03-12 19:13:00,Academic Zone,415.0,624.29
2024-03-12 19:31:00,Library,261.0,366.7
2024-03-12 19:18:00,Cafeteria,187.0,273.88
2024-03-12 19:03:00,Sports Complex,86.0,120.34
2024-03-12 19:31:00,Hostel Area,218.0,251.61
2024-03-12 19:30:00,Admin Zone,153.0,201.63
2024-03-12 20:36:00,Academic Zone,264.0,366.07
2024-03-12 20:17:00,Library,291.0,413.06
2024-03-12 20:15:00,Cafeteria,193.0,270.41
2024-03-12 20:14:00,Sports Complex,64.0,79.97
2024-03-12 20:53:00,Hostel Area,174.0,294.86
2024-03-12 20:11:00,Admin Zone,101.0,115.73
2024-03-12 21:48:00,Academic Zone,149.0,141.63
2024-03-12 21:20:00,Library,252.0,321.35
2024-03-12 21:27:00,Cafeteria,114.0,129.73
2024-03-12 21:11:00,Sports Complex,74.0,91.96
2024-03-12 21:13:00,Hostel Area,185.0,386.94
2024-03-12 21:47:00,Admin Zone,58.0,108.56
2024-03-12 22:44:00,Academic Zone,144.0,146.76
2024-03-12 22:32:00,Library,57.0,49.71
2024-03-12 22:42:00,Cafeteria,42.0,50.33
2024-03-12 22:37:00,Sports Complex,27.0,30.16
2024-03-12 22:38:00,Hostel Area,76.0,114.69
2024-03-12 22:18:00,Admin Zone,40.0,72.36
2024-03-12 23:37:00,Academic Zone,34.0,48.72
2024-03-12 23:36:00,Library,21.0,37.15
2024-03-12 23:58:00,Cafeteria,16.0,25.05
2024-03-12 23:07:00,Sports Complex,7.0,11.13
2024-03-12 23:39:00,Hostel Area,17.0,27.08
2024-03-12 23:28:00,Admin Zone,11.0,18.86
2024-03-13 00:51:00,Academic Zone,5.0,7.57
2024-03-13 00:00:00,Library,6.0,9.13
2024-03-13 00:04:00,Cafeteria,2.0,2.55
2024-03-13 00:45:00,Sports Complex,2.0,2.96
2024-03-13 00:52:00,Hostel Area,4.0,7.51
2024-03-13 00:58:00,Admin Zone,3.0,3.44
2024-03-13 01:16:00,Academic Zone,3.0,4.19
2024-03-13 01:10:00,Library,3.0,4.34
2024-03-13 01:56:00,Cafeteria,2.0,2.91
2024-03-13 01:27:00,Sports Complex,1.0,1.67
2024-03-13 01:54:00,Hostel Area,1.0,1.42
2024-03-13 01:42:00,Admin Zone,1.0,1.21
2024-03-13 02:08:00,Academic Zone,4.0,6.19
2024-03-13 02:01:00,Library,2.0,1.61
2024-03-13 02:13:00,Cafeteria,1.0,1.43
2024-03-13 02:29:00,Sports Complex,1.0,1.37
2024-03-13 02:03:00,Hostel Area,2.0,2.78
2024-03-13 02:32:00,Admin Zone,0.0,0.0
2024-03-13 03:29:00,Academic Zone,3.0,4.63
2024-03-13 03:52:00,Library,2.0,2.85
2024-03-13 03:57:00,Cafeteria,1.0,1.83
2024-03-13 03:34:00,Sports Complex,1.0,1.28
2024-03-13 03:54:00,Hostel Area,1.0,1.13
2024-03-13 03:10:00,Admin Zone,0.0,0.0
2024-03-13 04:06:00,Academic Zone,8.0,14.11
2024-03-13 04:05:00,Library,4.0,5.74
2024-03-13 04:26:00,Cafeteria,3.0,4.64
2024-03-13 04:03:00,Sports Complex,2.0,2.61
2024-03-13 04:53:00,Hostel Area,5.0,10.01
2024-03-13 04:10:00,Admin Zone,2.0,3.09
2024-03-13 05:42:00,Academic Zone,21.0,23.33
2024-03-13 05:42:00,Library,17.0,31.23
2024-03-13 05:42:00,Cafeteria,8.0,11.3
2024-03-13 05:01:00,Sports Complex,3.0,5.45
2024-03-13 05:40:00,Hostel Area,15.0,18.2
2024-03-13 05:51:00,Admin Zone,5.0,6.9
2024-03-13 06:42:00,Academic Zone,78.0,115.31
2024-03-13 06:40:00,Library,50.0,77.28
2024-03-13 06:16:00,Cafeteria,39.0,54.13
2024-03-13 06:06:00,Sports Complex,17.0,31.49
2024-03-13 06:54:00,Hostel Area,49.0,58.15
2024-03-13 06:59:00,Admin Zone,13.0,19.47
2024-03-13 07:57:00,Academic Zone,166.0,264.69
2024-03-13 07:59:00,Library,100.0,205.92
2024-03-13 07:34:00,Cafeteria,57.0,62.18
2024-03-13 07:51:00,Sports Complex,51.0,70.07
2024-03-13 07:05:00,Hostel Area,125.0,178.14
2024-03-13 07:15:00,Admin Zone,47.0,77.5
2024-03-13 08:23:00,Academic Zone,319.0,685.26
2024-03-13 08:43:00,Library,250.0,455.33
2024-03-13 08:44:00,Cafeteria,120.0,214.52
2024-03-13 08:48:00,Sports Complex,87.0,115.33
2024-03-13 08:39:00,Hostel Area,126.0,154.87
2024-03-13 08:36:00,Admin Zone,86.0,123.98
2024-03-13 09:32:00,Academic Zone,434.0,774.29
2024-03-13 09:38:00,Library,400.0,651.17
2024-03-13 09:32:00,Cafeteria,134.0,164.78
2024-03-13 09:56:00,Sports Complex,103.0,187.59
2024-03-13 09:49:00,Hostel Area,,
2024-03-13 09:37:00,Admin Zone,104.0,136.21
2024-03-13 10:28:00,Academic Zone,300.0,439.23
2024-03-13 10:57:00,Library,340.0,540.18
2024-03-13 10:09:00,Cafeteria,180.0,271.52
2024-03-13 10:57:00,Sports Complex,84.0,108.72
2024-03-13 10:07:00,Hostel Area,,
2024-03-13 10:05:00,Admin Zone,180.0,199.34
2024-03-13 11:28:00,Academic Zone,417.0,647.44
2024-03-13 11:01:00,Library,291.0,659.31
2024-03-13 11:46:00,Cafeteria,160.0,265.34
2024-03-13 11:53:00,Sports Complex,117.0,151.11
2024-03-13 11:34:00,Hostel Area,133.0,146.46
2024-03-13 11:32:00,Admin Zone,133.0,235.26
2024-03-13 12:40:00,Academic Zone,325.0,539.08
2024-03-13 12:37:00,Library,,
2024-03-13 12:18:00,Cafeteria,146.0,246.51
2024-03-13 12:59:00,Sports Complex,91.0,181.26
2024-03-13 12:42:00,Hostel Area,166.0,220.93
2024-03-13 12:32:00,Admin Zone,90.0,61.21
2024-03-13 13:01:00,Academic Zone,377.0,565.98
2024-03-13 13:52:00,Library,251.0,315.11
2024-03-13 13:52:00,Cafeteria,186.0,279.97
2024-03-13 13:54:00,Sports Complex,125.0,188.41
2024-03-13 13:04:00,Hostel Area,234.0,461.36
2024-03-13 13:34:00,Admin Zone,112.0,153.43
2024-03-13 14:59:00,Academic Zone,1498.8809462675129,472.78
2024-03-13 14:25:00,Library,265.0,374.91
2024-03-13 14:57:00,Cafeteria,147.0,243.8
2024-03-13 14:16:00,Sports Complex,90.0,137.84
2024-03-13 14:19:00,Hostel Area,186.0,294.93
2024-03-13 14:34:00,Admin Zone,179.0,265.69
2024-03-13 15:08:00,Academic Zone,314.0,359.17
2024-03-13 15:10:00,Library,288.0,424.54
2024-03-13 15:48:00,Cafeteria,584.7473678572215,301.62
2024-03-13 15:07:00,Sports Complex,86.0,155.34
2024-03-13 15:28:00,Hostel Area,245.0,392.48
2024-03-13 15:56:00,Admin Zone,116.0,174.97
2024-03-13 16:56:00,Academic Zone,279.0,461.74
2024-03-13 16:22:00,Library,141.0,183.09
2024-03-13 16:33:00,Cafeteria,148.0,233.02
2024-03-13 16:32:00,Sports Complex,68.0,137.94
2024-03-13 16:47:00,Hostel Area,188.0,342.9
2024-03-13 16:59:00,Admin Zone,86.0,138.95
2024-03-13 17:14:00,Academic Zone,226.0,268.82
2024-03-13 17:36:00,Library,188.0,278.75
2024-03-13 17:28:00,Cafeteria,113.0,203.09
2024-03-13 17:32:00,Sports Complex,64.0,97.35
2024-03-13 17:23:00,Hostel Area,151.0,249.27
2024-03-13 17:28:00,Admin Zone,86.0,146.72
2024-03-13 18:59:00,Academic Zone,202.0,311.74
2024-03-13 18:00:00,Library,209.0,230.97
2024-03-13 18:34:00,Cafeteria,96.0,125.92
2024-03-13 18:11:00,Sports Complex,67.0,95.69
2024-03-13 18:03:00,Hostel Area,179.0,295.03
2024-03-13 18:51:00,Admin Zone,72.0,88.49
2024-03-13 19:01:00,Academic Zone,277.0,405.61
2024-03-13 19:16:00,Library,265.0,476.93
2024-03-13 19:34:00,Cafeteria,,
2024-03-13 19:02:00,Sports Complex,67.0,100.89
2024-03-13 19:26:00,Hostel Area,239.0,403.91
2024-03-13 19:30:00,Admin Zone,160.0,354.13
2024-03-13 20:20:00,Academic Zone,340.0,375.54
2024-03-13 20:30:00,Library,,
2024-03-13 20:42:00,Cafeteria,189.0,259.28
2024-03-13 20:05:00,Sports Complex,87.0,108.96
2024-03-13 20:53:00,Hostel Area,229.0,311.65
2024-03-13 20:53:00,Admin Zone,128.0,163.59
2024-03-13 21:11:00,Academic Zone,249.0,394.62
2024-03-13 21:53:00,Library,206.0,439.49
2024-03-13 21:12:00,Cafeteria,110.0,210.05
2024-03-13 21:24:00,Sports Complex,76.0,113.52
2024-03-13 21:36:00,Hostel Area,142.0,224.56
2024-03-13 21:05:00,Admin Zone,68.0,93.29
2024-03-13 22:19:00,Academic Zone,130.0,167.3
2024-03-13 22:38:00,Library,79.0,110.76
2024-03-13 22:25:00,Cafeteria,56.0,122.65
2024-03-13 22:05:00,Sports Complex,28.0,29.89
2024-03-13 22:48:00,Hostel Area,68.0,82.15
2024-03-13 22:41:00,Admin Zone,38.0,48.31
2024-03-13 23:42:00,Academic Zone,34.0,38.82
2024-03-13 23:05:00,Library,24.0,28.85
2024-03-13 23:59:00,Cafeteria,20.0,25.65
2024-03-13 23:10:00,Sports Complex,9.0,13.98
2024-03-13 23:32:00,Hostel Area,21.0,33.85
2024-03-13 23:57:00,Admin Zone,13.0,24.59
2024-03-14 00:31:00,Academic Zone,9.0,17.62
2024-03-14 00:43:00,Library,4.0,4.39
2024-03-14 00:52:00,Cafeteria,5.0,8.34
2024-03-14 00:37:00,Sports Complex,1.0,1.42
2024-03-14 00:17:00,Hostel Area,5.0,7.43
2024-03-14 00:50:00,Admin Zone,3.0,3.44
2024-03-14 01:10:00,Academic Zone,3.0,4.61
2024-03-14 01:38:00,Library,2.0,2.83
2024-03-14 01:42:00,Cafeteria,1.0,1.17
2024-03-14 01:27:00,Sports Complex,0.0,0.0
2024-03-14 01:35:00,Hostel Area,1.0,1.3
2024-03-14 01:57:00,Admin Zone,0.0,0.0
2024-03-14 02:32:00,Academic Zone,4.0,7.45
2024-03-14 02:09:00,Library,3.0,4.76
2024-03-14 02:29:00,Cafeteria,1.0,1.89
2024-03-14 02:46:00,Sports Complex,1.0,0.91
2024-03-14 02:48:00,Hostel Area,1.0,1.61
2024-03-14 02:25:00,Admin Zone,0.0,0.0
2024-03-14 03:37:00,Academic Zone,4.0,5.0
2024-03-14 03:42:00,Library,2.0,2.84
2024-03-14 03:59:00,Cafeteria,1.0,1.07
2024-03-14 03:54:00,Sports Complex,0.0,0.0
2024-03-14 03:30:00,Hostel Area,1.0,1.44
2024-03-14 03:42:00,Admin Zone,0.0,0.0
2024-03-14 04:40:00,Academic Zone,9.0,11.82
2024-03-14 04:03:00,Library,9.0,15.84
2024-03-14 04:17:00,Cafeteria,2.0,3.74
2024-03-14 04:02:00,Sports Complex,1.0,1.22
2024-03-14 04:37:00,Hostel Area,4.0,7.36
2024-03-14 04:22:00,Admin Zone,3.0,4.66
2024-03-14 05:14:00,Academic Zone,17.0,30.31
2024-03-14 05:45:00,Library,12.0,21.75
2024-03-14 05:07:00,Cafeteria,10.0,13.21
2024-03-14 05:16:00,Sports Complex,8.0,14.19
2024-03-14 05:57:00,Hostel Area,14.0,21.43
2024-03-14 05:50:00,Admin Zone,5.0,7.56
2024-03-14 06:05:00,Academic Zone,81.0,88.03
2024-03-14 06:50:00,Library,54.0,103.59
2024-03-14 06:37:00,Cafeteria,39.0,47.97
2024-03-14 06:27:00,Sports Complex,16.0,24.48
2024-03-14 06:07:00,Hostel Area,43.0,81.03
2024-03-14 06:22:00,Admin Zone,21.0,37.46
2024-03-14 07:27:00,Academic Zone,71.0,100.83
2024-03-14 07:02:00,Library,136.0,238.01
2024-03-14 07:31:00,Cafeteria,59.0,106.67
2024-03-14 07:57:00,Sports Complex,30.0,55.77
2024-03-14 07:35:00,Hostel Area,90.0,122.81
2024-03-14 07:41:00,Admin Zone,48.0,77.46
2024-03-14 08:15:00,Academic Zone,386.0,720.06
2024-03-14 08:11:00,Library,,
2024-03-14 08:31:00,Cafeteria,84.0,133.78
2024-03-14 08:18:00,Sports Complex,75.0,126.62
2024-03-14 08:43:00,Hostel Area,157.0,216.83
2024-03-14 08:57:00,Admin Zone,68.0,124.51
2024-03-14 09:51:00,Academic Zone,332.0,414.77
2024-03-14 09:44:00,Library,354.0,374.28
2024-03-14 09:35:00,Cafeteria,209.0,265.34
2024-03-14 09:35:00,Sports Complex,105.0,96.55
2024-03-14 09:14:00,Hostel Area,271.0,573.17
2024-03-14 09:21:00,Admin Zone,100.0,184.65
2024-03-14 10:46:00,Academic Zone,395.0,655.85
2024-03-14 10:24:00,Library,239.0,284.5
2024-03-14 10:22:00,Cafeteria,202.0,289.88
2024-03-14 10:06:00,Sports Complex,117.0,124.13
2024-03-14 10:49:00,Hostel Area,287.0,463.94
2024-03-14 10:59:00,Admin Zone,173.0,275.93
2024-03-14 11:29:00,Academic Zone,518.0,1088.98
2024-03-14 11:37:00,Library,280.0,418.13
2024-03-14 11:51:00,Cafeteria,148.0,161.8
2024-03-14 11:54:00,Sports Complex,97.0,126.76
2024-03-14 11:51:00,Hostel Area,193.0,309.85
2024-03-14 11:42:00,Admin Zone,86.0,98.49
2024-03-14 12:42:00,Academic Zone,178.0,194.77
2024-03-14 12:41:00,Library,203.0,353.71
2024-03-14 12:25:00,Cafeteria,203.0,199.3
2024-03-14 12:11:00,Sports Complex,98.0,118.68
2024-03-14 12:18:00,Hostel Area,195.0,326.24
2024-03-14 12:40:00,Admin Zone,134.0,297.32
2024-03-14 13:02:00,Academic Zone,406.0,551.15
2024-03-14 13:56:00,Library,182.0,285.69
2024-03-14 13:38:00,Cafeteria,189.0,218.02
2024-03-14 13:59:00,Sports Complex,110.0,150.88
2024-03-14 13:26:00,Hostel Area,167.0,257.36
2024-03-14 13:44:00,Admin Zone,98.0,113.01
2024-03-14 14:40:00,Academic Zone,377.0,612.47
2024-03-14 14:18:00,Library,259.0,409.84
2024-03-14 14:53:00,Cafeteria,218.0,381.42
2024-03-14 14:39:00,Sports Complex,85.0,128.21
2024-03-14 14:24:00,Hostel Area,196.0,211.66
2024-03-14 14:24:00,Admin Zone,143.0,257.52
2024-03-14 15:34:00,Academic Zone,285.0,447.58
2024-03-14 15:15:00,Library,323.0,583.82
2024-03-14 15:46:00,Cafeteria,138.0,203.7
2024-03-14 15:16:00,Sports Complex,77.0,120.79
2024-03-14 15:59:00,Hostel Area,203.0,234.29
2024-03-14 15:39:00,Admin Zone,101.0,88.93
2024-03-14 16:27:00,Academic Zone,198.0,321.52
2024-03-14 16:01:00,Library,203.0,362.16
2024-03-14 16:17:00,Cafeteria,126.0,181.58
2024-03-14 16:28:00,Sports Complex,98.0,137.03
2024-03-14 16:32:00,Hostel Area,149.0,225.72
2024-03-14 16:19:00,Admin Zone,75.0,118.28
2024-03-14 17:09:00,Academic Zone,196.0,268.64
2024-03-14 17:04:00,Library,154.0,148.87
2024-03-14 17:28:00,Cafeteria,59.0,63.3
2024-03-14 17:00:00,Sports Complex,81.0,123.33
2024-03-14 17:09:00,Hostel Area,133.0,158.02
2024-03-14 17:35:00,Admin Zone,,
2024-03-14 18:21:00,Academic Zone,226.0,210.73
2024-03-14 18:06:00,Library,118.0,193.33
2024-03-14 18:24:00,Cafeteria,181.0,287.6
2024-03-14 18:09:00,Sports Complex,82.0,167.19
2024-03-14 18:10:00,Hostel Area,192.0,287.55
2024-03-14 18:59:00,Admin Zone,268.5321469457874,189.48
2024-03-14 19:22:00,Academic Zone,370.0,501.1
2024-03-14 19:37:00,Library,285.0,368.25
2024-03-14 19:48:00,Cafeteria,166.0,268.78
2024-03-14 19:15:00,Sports Complex,131.0,213.74
2024-03-14 19:52:00,Hostel Area,216.0,298.05
2024-03-14 19:40:00,Admin Zone,105.0,145.32
2024-03-14 20:26:00,Academic Zone,317.0,562.6
2024-03-14 20:17:00,Library,184.0,318.29
2024-03-14 20:34:00,Cafeteria,139.0,179.27
2024-03-14 20:34:00,Sports Complex,349.4899232866085,137.36
2024-03-14 20:08:00,Hostel Area,221.0,357.23
2024-03-14 20:00:00,Admin Zone,130.0,246.42
2024-03-14 21:32:00,Academic Zone,137.0,213.9
2024-03-14 21:36:00,Library,140.0,227.56
2024-03-14 21:50:00,Cafeteria,75.0,113.65
2024-03-14 21:49:00,Sports Complex,37.0,55.98
2024-03-14 21:14:00,Hostel Area,135.0,175.26
2024-03-14 21:17:00,Admin Zone,69.0,95.84
2024-03-14 22:34:00,Academic Zone,72.0,80.0
2024-03-14 22:25:00,Library,85.0,154.74
2024-03-14 22:34:00,Cafeteria,60.0,53.48
2024-03-14 22:44:00,Sports Complex,37.0,69.94
2024-03-14 22:32:00,Hostel Area,56.0,71.77
2024-03-14 22:14:00,Admin Zone,33.0,52.78
2024-03-14 23:39:00,Academic Zone,30.0,48.5
2024-03-14 23:02:00,Library,19.0,22.39
2024-03-14 23:56:00,Cafeteria,13.0,16.31
2024-03-14 23:27:00,Sports Complex,9.0,14.16
2024-03-14 23:08:00,Hostel Area,23.0,41.96
2024-03-14 23:16:00,Admin Zone,12.0,11.58
2024-03-15 00:25:00,Academic Zone,7.0,9.91
2024-03-15 00:30:00,Library,6.0,7.3
2024-03-15 00:09:00,Cafeteria,5.0,6.9
2024-03-15 00:48:00,Sports Complex,1.0,1.44
2024-03-15 00:33:00,Hostel Area,4.0,3.92
2024-03-15 00:28:00,Admin Zone,3.0,3.93
2024-03-15 01:38:00,Academic Zone,4.0,5.49
2024-03-15 01:36:00,Library,2.0,2.25
2024-03-15 01:04:00,Cafeteria,1.0,1.37
2024-03-15 01:27:00,Sports Complex,0.0,0.0
2024-03-15 01:01:00,Hostel Area,2.0,3.68
2024-03-15 01:39:00,Admin Zone,0.0,0.0
2024-03-15 02:53:00,Academic Zone,4.0,6.13
2024-03-15 02:04:00,Library,3.0,4.28
2024-03-15 02:05:00,Cafeteria,1.0,1.09
2024-03-15 02:19:00,Sports Complex,1.0,1.3
2024-03-15 02:04:00,Hostel Area,1.0,1.3
2024-03-15 02:13:00,Admin Zone,0.0,0.0
2024-03-15 03:53:00,Academic Zone,5.0,4.44
2024-03-15 03:07:00,Library,9.597531001142336,5.48
2024-03-15 03:37:00,Cafeteria,2.0,2.9
2024-03-15 03:57:00,Sports Complex,1.0,1.38
2024-03-15 03:48:00,Hostel Area,2.0,3.67
2024-03-15 03:46:00,Admin Zone,1.0,1.0
2024-03-15 04:15:00,Academic Zone,9.0,16.97
2024-03-15 04:22:00,Library,6.0,10.77
2024-03-15 04:42:00,Cafeteria,3.0,4.07
2024-03-15 04:48:00,Sports Complex,2.0,3.4
2024-03-15 04:38:00,Hostel Area,4.0,5.67
2024-03-15 04:40:00,Admin Zone,3.0,4.23
2024-03-15 05:52:00,Academic Zone,21.0,51.3
2024-03-15 05:10:00,Library,13.0,12.5
2024-03-15 05:52:00,Cafeteria,,
2024-03-15 05:55:00,Sports Complex,6.0,7.06
2024-03-15 05:13:00,Hostel Area,12.0,21.12
2024-03-15 05:45:00,Admin Zone,6.0,7.16
2024-03-15 06:26:00,Academic Zone,51.0,98.04
2024-03-15 06:06:00,Library,44.0,66.7
2024-03-15 06:14:00,Cafeteria,21.0,30.01
2024-03-15 06:13:00,Sports Complex,28.0,57.03
2024-03-15 06:30:00,Hostel Area,42.0,83.35
2024-03-15 06:46:00,Admin Zone,24.0,52.75
2024-03-15 07:26:00,Academic Zone,166.0,315.73
2024-03-15 07:57:00,Library,66.0,106.64
2024-03-15 07:00:00,Cafeteria,64.0,106.77
2024-03-15 07:21:00,Sports Complex,46.0,88.1
2024-03-15 07:11:00,Hostel Area,113.0,121.72
2024-03-15 07:15:00,Admin Zone,32.0,46.03
2024-03-15 08:02:00,Academic Zone,314.0,530.74
2024-03-15 08:58:00,Library,216.0,363.8
2024-03-15 08:16:00,Cafeteria,158.0,240.23
2024-03-15 08:20:00,Sports Complex,87.0,149.03
2024-03-15 08:35:00,Hostel Area,173.0,336.28
2024-03-15 08:32:00,Admin Zone,73.0,145.64
2024-03-15 09:06:00,Academic Zone,457.0,981.54
2024-03-15 09:25:00,Library,206.0,287.29
2024-03-15 09:21:00,Cafeteria,207.0,326.53
2024-03-15 09:49:00,Sports Complex,98.0,156.02
2024-03-15 09:53:00,Hostel Area,303.0,467.32
2024-03-15 09:44:00,Admin Zone,98.0,207.41
2024-03-15 10:01:00,Academic Zone,322.0,365.34
2024-03-15 10:58:00,Library,267.0,351.26
2024-03-15 10:10:00,Cafeteria,209.0,477.14
2024-03-15 10:23:00,Sports Complex,93.0,170.03
2024-03-15 10:58:00,Hostel Area,355.0,487.37
2024-03-15 10:17:00,Admin Zone,139.0,221.24
2024-03-15 11:48:00,Academic Zone,324.0,309.46
2024-03-15 11:19:00,Library,355.0,549.34
2024-03-15 11:31:00,Cafeteria,157.0,233.44
2024-03-15 11:09:00,Sports Complex,95.0,159.39
2024-03-15 11:16:00,Hostel Area,187.0,259.32
2024-03-15 11:07:00,Admin Zone,130.0,118.26
2024-03-15 12:39:00,Academic Zone,279.0,360.96
2024-03-15 12:06:00,Library,259.0,407.69
2024-03-15 12:27:00,Cafeteria,184.0,164.78
