student_id,date,class_id,attendance_status
STU0162,2024-03-05,EE301,Present
STU0922,2024-03-05,EE301,Absent
STU0760,2024-03-05,EE301,Present
STU0190,2024-03-05,EE301,Present
STU1097,2024-03-05,EE301,Present
STU0391,2024-03-05,EE301,Absent
STU0106,2024-03-05,EE301,Present
STU0550,2024-03-05,EE301,Absent
STU0773,2024-03-05,EE301,Absent
STU0081,2024-03-05,EE301,Present
STU0150,2024-03-05,EE301,Present
STU0386,2024-03-05,EE301,
STU1145,2024-03-05,EE301,Present
STU0445,2024-03-05,EE301,Present
STU0982,2024-03-05,EE301,Present
STU0428,2024-03-05,EE301,Present
STU0682,2024-03-05,EE301,Absent
STU0621,2024-03-05,EE301,Present
STU0032,2024-03-05,EE301,Present
STU0434,2024-03-05,EE301,Present
STU0390,2024-03-05,EE301,Present
STU0241,2024-03-05,EE301,Present
STU0981,2024-03-05,EE301,Present
STU0497,2024-03-05,EE301,Present
STU0419,2024-03-05,EE301,Present
STU0813,2024-03-05,EE301,Present
STU0491,2024-03-05,EE301,Present
STU1131,2024-03-05,EE301,Present
STU0659,2024-03-05,EE301,Absent
STU0580,2024-03-05,EE301,Present
STU0780,2024-03-05,EE301,Present
STU0955,2024-03-05,EE301,Present
STU1093,2024-03-05,EE301,Present
STU0736,2024-03-05,EE301,Present
STU0632,2024-03-05,EE301,Present
STU0737,2024-03-05,CS105,Present
STU1051,2024-03-05,CS105,Present
STU1019,2024-03-05,CS105,Present
STU0955,2024-03-05,CS105,Present
STU0202,2024-03-05,CS105,Present
STU0962,2024-03-05,CS105,Absent
STU0656,2024-03-05,CS105,Present
STU0417,2024-03-05,CS105,Present
STU0760,2024-03-05,CS105,
STU0641,2024-03-05,CS105,
STU0848,2024-03-05,CS105,Present
STU0094,2024-03-05,CS105,Present
STU1153,2024-03-05,CS105,Present
STU0454,2024-03-05,CS105,Present
STU0299,2024-03-05,CS105,Present
STU0034,2024-03-05,CS105,Present
STU0535,2024-03-05,CS105,Present
STU1134,2024-03-05,CS105,Present
STU1197,2024-03-05,CS105,
STU1187,2024-03-05,CS105,
STU0856,2024-03-05,CS105,Present
STU0605,2024-03-05,CS105,Present
STU0313,2024-03-05,CS105,Present
STU0402,2024-03-05,CS105,Absent
STU0676,2024-03-05,CS105,Present
STU0472,2024-03-05,CS105,Present
STU0778,2024-03-05,CS105,Present
STU1167,2024-03-05,CS105,Present
STU0504,2024-03-05,CS105,Present
STU1023,2024-03-05,CS105,Present
STU1128,2024-03-05,CS105,Absent
STU0692,2024-03-05,CS105,Present
STU0528,2024-03-05,CS105,Present
STU1001,2024-03-05,EE303,Absent
STU1005,2024-03-05,EE303,Present
STU0944,2024-03-05,EE303,Present
STU0345,2024-03-05,EE303,Present
STU0722,2024-03-05,EE303,Present
STU0347,2024-03-05,EE303,Present
STU0287,2024-03-05,EE303,Absent
STU1120,2024-03-05,EE303,Present
STU0377,2024-03-05,EE303,Present
STU1111,2024-03-05,EE303,Present
STU0121,2024-03-05,EE303,Absent
STU1074,2024-03-05,EE303,Absent
STU0070,2024-03-05,EE303,Absent
STU0153,2024-03-05,EE303,Present
STU0100,2024-03-05,EE303,Present
STU0014,2024-03-05,EE303,Present
STU0845,2024-03-05,EE303,Present
STU0282,2024-03-05,EE303,Present
STU0474,2024-03-05,EE303,Present
STU0140,2024-03-05,EE303,Present
STU0310,2024-03-05,EE303,Present
STU0019,2024-03-05,EE303,Present
STU0448,2024-03-05,EE303,Present
STU1036,2024-03-05,EE303,Present
STU0934,2024-03-05,EE303,Present
STU0765,2024-03-05,EE303,Present
STU0124,2024-03-05,EE303,Present
STU0990,2024-03-05,EE303,Present
STU1000,2024-03-05,EE303,Present
STU0033,2024-03-05,EE303,Present
STU1090,2024-03-05,EE303,Absent
STU1130,2024-03-05,EE303,Present
STU0843,2024-03-05,EE303,Present
STU0025,2024-03-05,EE303,Present
STU0035,2024-03-05,EE303,
STU1085,2024-03-05,EE303,Present
STU0563,2024-03-05,EE303,Present
STU1098,2024-03-05,EE303,Absent
STU0588,2024-03-05,EE303,Present
STU0036,2024-03-05,EE303,Absent
STU1029,2024-03-05,EE303,Present
STU0882,2024-03-05,EE303,Present
STU0368,2024-03-05,EE303,Absent
STU0220,2024-03-05,EE303,Present
STU0198,2024-03-05,EE303,Present
STU0305,2024-03-05,EE303,Present
STU0494,2024-03-05,EE303,Present
STU0394,2024-03-05,EE303,Present
STU1079,2024-03-05,EE303,Present
STU0726,2024-03-05,EE307,Present
STU0548,2024-03-05,EE307,Present
STU0813,2024-03-05,EE307,Present
STU0162,2024-03-05,EE307,Present
STU0765,2024-03-05,EE307,Present
STU0832,2024-03-05,EE307,Present
STU0941,2024-03-05,EE307,Present
STU1158,2024-03-05,EE307,Present
STU0499,2024-03-05,EE307,Absent
STU0463,2024-03-05,EE307,Present
STU0615,2024-03-05,EE307,Present
STU0166,2024-03-05,EE307,Present
STU0065,2024-03-05,EE307,Present
STU0192,2024-03-05,EE307,Present
STU0831,2024-03-05,EE307,Present
STU0777,2024-03-05,EE307,Present
STU0773,2024-03-05,EE307,Present
STU1132,2024-03-05,EE307,Absent
STU0975,2024-03-05,EE307,Absent
STU0115,2024-03-05,EE307,Absent
STU0020,2024-03-05,EE307,Present
STU0351,2024-03-05,EE307,Present
STU0170,2024-03-05,EE307,Present
STU1024,2024-03-05,EE307,Present
STU0889,2024-03-05,EE307,Present
STU0679,2024-03-05,EE307,Present
STU1159,2024-03-05,EE307,Present
STU0196,2024-03-05,EE307,Present
STU1082,2024-03-05,EE307,Present
STU0088,2024-03-05,EE307,Present
STU0471,2024-03-05,EE307,Present
STU0433,2024-03-05,EE307,Absent
STU1161,2024-03-05,EE307,Present
STU0556,2024-03-05,EE302,Present
STU0096,2024-03-05,EE302,Present
STU0153,2024-03-05,EE302,Present
STU0575,2024-03-05,EE302,
STU1113,2024-03-05,EE302,Present
STU1155,2024-03-05,EE302,Present
STU0068,2024-03-05,EE302,
STU0368,2024-03-05,EE302,Present
STU0645,2024-03-05,EE302,Present
STU0033,2024-03-05,EE302,Present
STU0425,2024-03-05,EE302,Present
STU0296,2024-03-05,EE302,Present
STU0816,2024-03-05,EE302,Absent
STU0158,2024-03-05,EE302,Present
STU0613,2024-03-05,EE302,Present
STU0333,2024-03-05,EE302,Present
STU0493,2024-03-05,EE302,Present
STU1161,2024-03-05,EE302,Present
STU0797,2024-03-05,EE302,Present
STU1108,2024-03-05,EE302,Absent
STU0680,2024-03-05,EE302,Present
STU0787,2024-03-05,EE302,Present
STU0287,2024-03-05,EE302,Present
STU0161,2024-03-05,EE302,Present
STU1026,2024-03-05,EE302,Present
STU0709,2024-03-05,EE302,Present
STU0110,2024-03-05,EE302,Present
STU0201,2024-03-05,EE302,Present
STU0896,2024-03-05,EE302,Present
STU0476,2024-03-05,EE302,Absent
STU0156,2024-03-05,EE302,Present
STU0698,2024-03-05,EE302,Absent
STU0813,2024-03-05,EE302,Present
STU0669,2024-03-05,EE302,Absent
STU0061,2024-03-05,EE302,Present
STU0560,2024-03-05,EE302,Absent
STU0923,2024-03-05,EE302,
STU1005,2024-03-05,EE302,Present
STU0468,2024-03-05,EE302,Absent
STU0729,2024-03-05,EE302,Present
STU0739,2024-03-06,ME210,Present
STU0219,2024-03-06,ME210,Present
STU0188,2024-03-06,ME210,Present
STU0011,2024-03-06,ME210,Present
STU0632,2024-03-06,ME210,Present
STU0911,2024-03-06,ME210,Present
STU0738,2024-03-06,ME210,Present
STU0553,2024-03-06,ME210,Absent
STU0210,2024-03-06,ME210,Present
STU0272,2024-03-06,ME210,
STU0179,2024-03-06,ME210,Present
STU0384,2024-03-06,ME210,Present
STU0883,2024-03-06,ME210,Present
STU0920,2024-03-06,ME210,Present
STU1141,2024-03-06,ME210,Present
STU1137,2024-03-06,ME210,Absent
STU1050,2024-03-06,ME210,Present
STU0836,2024-03-06,ME210,Present
STU0212,2024-03-06,ME210,Present
STU0054,2024-03-06,ME210,Present
STU0184,2024-03-06,ME210,Present
STU0725,2024-03-06,ME210,Present
STU1136,2024-03-06,ME210,Present
STU0191,2024-03-06,ME210,Present
STU0665,2024-03-06,ME210,Absent
STU0789,2024-03-06,ME210,Absent
STU0026,2024-03-06,ME210,Present
STU0598,2024-03-06,ME210,Present
STU0848,2024-03-06,ME210,
STU0795,2024-03-06,ME210,Present
STU0174,2024-03-06,ME210,Present
STU1146,2024-03-06,ME210,Present
STU0498,2024-03-06,ME210,Present
STU1172,2024-03-06,ME210,Present
STU1068,2024-03-06,ME210,Present
STU0780,2024-03-06,EE303,Absent
STU0348,2024-03-06,EE303,
STU0285,2024-03-06,EE303,Present
STU0551,2024-03-06,EE303,Present
STU0617,2024-03-06,EE303,Absent
STU0550,2024-03-06,EE303,Present
STU1010,2024-03-06,EE303,Present
STU0299,2024-03-06,EE303,Present
STU0130,2024-03-06,EE303,Present
STU0343,2024-03-06,EE303,Present
STU0891,2024-03-06,EE303,Absent
STU0566,2024-03-06,EE303,Absent
STU0863,2024-03-06,EE303,Present
STU0614,2024-03-06,EE303,Present
STU0992,2024-03-06,EE303,Absent
STU0158,2024-03-06,EE303,Present
STU0740,2024-03-06,EE303,Absent
STU0516,2024-03-06,EE303,Present
STU0506,2024-03-06,EE303,Present
STU1016,2024-03-06,EE303,
STU0401,2024-03-06,EE303,Present
STU0938,2024-03-06,EE303,Present
STU0220,2024-03-06,EE303,Present
STU0278,2024-03-06,EE303,Present
STU0624,2024-03-06,EE303,Present
STU0014,2024-03-06,EE303,Present
STU0811,2024-03-06,EE303,Absent
STU0681,2024-03-06,EE303,Absent
STU0779,2024-03-06,EE303,Present
STU0675,2024-03-06,EE303,Absent
STU0686,2024-03-06,CS112,Present
STU0882,2024-03-06,CS112,Present
STU0279,2024-03-06,CS112,Absent
STU0616,2024-03-06,CS112,Present
STU0657,2024-03-06,CS112,Present
STU0412,2024-03-06,CS112,Absent
STU0982,2024-03-06,CS112,Present
STU0644,2024-03-06,CS112,Absent
STU0364,2024-03-06,CS112,Absent
STU0816,2024-03-06,CS112,Present
STU0654,2024-03-06,CS112,Absent
STU0597,2024-03-06,CS112,Present
STU1006,2024-03-06,CS112,Present
STU1180,2024-03-06,CS112,Present
STU0497,2024-03-06,CS112,Absent
STU0668,2024-03-06,CS112,Present
STU0771,2024-03-06,CS112,Present
STU0575,2024-03-06,CS112,Present
STU0805,2024-03-06,CS112,Present
STU0748,2024-03-06,CS112,Present
STU0234,2024-03-06,CS112,Present
STU1155,2024-03-06,CS112,Present
STU0410,2024-03-06,CS112,Present
STU1118,2024-03-06,CS112,Present
STU0369,2024-03-06,CS112,Present
STU1127,2024-03-06,CS112,Present
STU0056,2024-03-06,CS112,Absent
STU0946,2024-03-06,CS112,Present
STU0430,2024-03-06,CS112,Absent
STU0898,2024-03-06,CS112,Present
STU0142,2024-03-06,CS112,
STU0838,2024-03-06,CS112,Present
STU1023,2024-03-06,CS112,Present
STU0286,2024-03-06,CS112,Present
STU0621,2024-03-06,CS112,Absent
STU0496,2024-03-06,CS112,Present
STU0518,2024-03-06,CS112,Present
STU0316,2024-03-06,CS112,Present
STU0867,2024-03-06,CS112,Present
STU0773,2024-03-06,EE310,Present
STU0152,2024-03-06,EE310,
STU0920,2024-03-06,EE310,Absent
STU0982,2024-03-06,EE310,Present
STU1193,2024-03-06,EE310,Present
STU0821,2024-03-06,EE310,Present
STU1095,2024-03-06,EE310,Present
STU1038,2024-03-06,EE310,Present
STU0857,2024-03-06,EE310,Present
STU1114,2024-03-06,EE310,Present
STU0076,2024-03-06,EE310,Present
STU0737,2024-03-06,EE310,Present
STU1100,2024-03-06,EE310,Present
STU0175,2024-03-06,EE310,Absent
STU0224,2024-03-06,EE310,Present
STU0509,2024-03-06,EE310,Absent
STU0728,2024-03-06,EE310,Present
STU0341,2024-03-06,EE310,Present
STU0091,2024-03-06,EE310,Present
STU1154,2024-03-06,EE310,Present
STU0819,2024-03-06,EE310,Present
STU0680,2024-03-06,EE310,
STU0882,2024-03-06,EE310,Present
STU0217,2024-03-06,EE310,Present
STU0022,2024-03-06,EE310,Present
STU0202,2024-03-06,EE310,Present
STU0530,2024-03-06,EE310,Present
STU0455,2024-03-06,EE310,Present
STU1046,2024-03-06,EE310,Present
STU1063,2024-03-06,EE310,Absent
STU1143,2024-03-06,EE310,Present
STU1189,2024-03-06,EE310,Absent
STU1179,2024-03-06,EE310,Present
STU0453,2024-03-06,EE310,Present
STU0913,2024-03-06,EE310,Present
STU0767,2024-03-06,EE310,Present
STU0802,2024-03-06,EE310,Absent
STU0949,2024-03-06,EE310,Present
STU1025,2024-03-06,EE310,Present
STU0309,2024-03-06,EE310,Present
STU0707,2024-03-06,EE310,Present
STU0051,2024-03-06,EE310,Absent
STU0989,2024-03-06,EE310,Present
STU0215,2024-03-06,EE310,Present
STU0606,2024-03-06,EE310,Present
STU0852,2024-03-06,EE310,Present
STU0176,2024-03-06,EE310,Present
STU0238,2024-03-06,EE310,Present
STU0291,2024-03-06,EE310,Present
STU0714,2024-03-06,EE310,Present
STU0703,2024-03-06,CS103,Absent
STU0933,2024-03-06,CS103,Present
STU0424,2024-03-06,CS103,Present
STU1068,2024-03-06,CS103,Present
STU0990,2024-03-06,CS103,Present
STU0714,2024-03-06,CS103,Present
STU0976,2024-03-06,CS103,Present
STU0200,2024-03-06,CS103,Present
STU0898,2024-03-06,CS103,Present
STU0927,2024-03-06,CS103,Present
STU0654,2024-03-06,CS103,Present
STU0138,2024-03-06,CS103,Present
STU0615,2024-03-06,CS103,Present
STU0092,2024-03-06,CS103,Present
STU0236,2024-03-06,CS103,Present
STU0047,2024-03-06,CS103,Present
STU0224,2024-03-06,CS103,Present
STU0337,2024-03-06,CS103,Present
STU0500,2024-03-06,CS103,Present
STU1057,2024-03-06,CS103,Present
STU0358,2024-03-06,CS103,Absent
STU1131,2024-03-06,CS103,Present
STU0328,2024-03-06,CS103,Present
STU0678,2024-03-06,CS103,Present
STU1147,2024-03-06,CS103,Present
STU0874,2024-03-06,CS103,Present
STU0947,2024-03-06,CS103,Present
STU0475,2024-03-06,CS103,Present
STU0830,2024-03-06,CS103,Absent
STU0378,2024-03-06,CS103,Present
STU0382,2024-03-06,CS103,Present
STU0886,2024-03-06,CS103,Absent
STU0811,2024-03-06,CS103,
STU0060,2024-03-06,CS103,Absent
STU0405,2024-03-06,EE307,Present
STU0921,2024-03-06,EE307,
STU0880,2024-03-06,EE307,Present
STU0797,2024-03-06,EE307,Present
STU0010,2024-03-06,EE307,Present
STU0440,2024-03-06,EE307,Present
STU0422,2024-03-06,EE307,Present
STU0571,2024-03-06,EE307,Present
STU0129,2024-03-06,EE307,Present
STU1183,2024-03-06,EE307,Present
STU0209,2024-03-06,EE307,Present
STU1100,2024-03-06,EE307,
STU0383,2024-03-06,EE307,Absent
STU0750,2024-03-06,EE307,Present
STU0668,2024-03-06,EE307,Absent
STU0404,2024-03-06,EE307,Present
STU0938,2024-03-06,EE307,Present
STU0234,2024-03-06,EE307,Present
STU0538,2024-03-06,EE307,Present
STU1003,2024-03-06,EE307,Present
STU1081,2024-03-06,EE307,Present
STU0642,2024-03-06,EE307,Present
STU0796,2024-03-06,EE307,Absent
STU0804,2024-03-06,EE307,Present
STU0713,2024-03-06,EE307,Present
STU0721,2024-03-06,EE307,Present
STU0354,2024-03-06,EE307,Present
STU0610,2024-03-06,EE307,Present
STU0174,2024-03-06,EE307,Present
STU0275,2024-03-06,EE307,Present
STU0242,2024-03-06,EE307,Present
STU0489,2024-03-06,EE307,Present
STU0626,2024-03-06,EE307,Absent
STU0240,2024-03-06,EE307,Absent
STU0375,2024-03-06,EE307,Present
STU0765,2024-03-06,EE307,
STU0290,2024-03-06,EE307,Present
STU1047,2024-03-06,EE307,Absent
STU0857,2024-03-06,EE307,Present
STU0283,2024-03-06,EE307,Present
STU1178,2024-03-06,EE307,Present
STU0786,2024-03-06,EE307,Present
STU0867,2024-03-06,EE307,Present
STU0381,2024-03-06,EE307,Present
STU0997,2024-03-06,EE307,Present
STU1101,2024-03-06,EE307,Present
STU0355,2024-03-06,EE307,Present
STU1137,2024-03-06,EE307,Present
STU1003,2024-03-06,ME205,Present
STU0592,2024-03-06,ME205,Present
STU0288,2024-03-06,ME205,Absent
STU0384,2024-03-06,ME205,Present
STU0645,2024-03-06,ME205,Present
STU0924,2024-03-06,ME205,Present
STU0110,2024-03-06,ME205,Present
STU0736,2024-03-06,ME205,Present
STU0020,2024-03-06,ME205,Present
STU0993,2024-03-06,ME205,Absent
STU0280,2024-03-06,ME205,Present
STU0400,2024-03-06,ME205,Present
STU0787,2024-03-06,ME205,Present
STU1151,2024-03-06,ME205,Present
STU1036,2024-03-06,ME205,Present
STU1014,2024-03-06,ME205,Present
STU0838,2024-03-06,ME205,Present
STU1008,2024-03-06,ME205,Present
STU0852,2024-03-06,ME205,Present
STU0910,2024-03-06,ME205,Present
STU1001,2024-03-06,ME205,
STU0343,2024-03-06,ME205,Present
STU0170,2024-03-06,ME205,Absent
STU1158,2024-03-06,ME205,Present
STU0064,2024-03-06,ME205,Present
STU0452,2024-03-06,ME205,Present
STU0599,2024-03-06,ME205,Present
STU0067,2024-03-06,ME205,Present
STU0563,2024-03-06,ME205,Present
STU0461,2024-03-06,ME205,Absent
STU0592,2024-03-06,CS110,Present
STU0345,2024-03-06,CS110,Present
STU0937,2024-03-06,CS110,Present
STU1159,2024-03-06,CS110,Present
STU1015,2024-03-06,CS110,Present
STU1126,2024-03-06,CS110,Present
STU1047,2024-03-06,CS110,Present
STU0232,2024-03-06,CS110,Present
STU1173,2024-03-06,CS110,Present
STU0234,2024-03-06,CS110,Present
STU0549,2024-03-06,CS110,Present
STU1113,2024-03-06,CS110,Present
STU0752,2024-03-06,CS110,Present
STU1111,2024-03-06,CS110,Present
STU0086,2024-03-06,CS110,Present
STU0904,2024-03-06,CS110,Absent
STU1119,2024-03-06,CS110,Absent
STU0448,2024-03-06,CS110,Present
STU0871,2024-03-06,CS110,Absent
STU0210,2024-03-06,CS110,Present
STU0507,2024-03-06,CS110,Present
STU0610,2024-03-06,CS110,Present
STU0067,2024-03-06,CS110,Present
STU0922,2024-03-06,CS110,Present
STU0539,2024-03-06,CS110,Present
STU0714,2024-03-06,CS110,Present
STU0179,2024-03-06,CS110,Present
STU0900,2024-03-06,CS110,Present
STU0241,2024-03-06,CS110,Present
STU0486,2024-03-06,CS110,Present
STU0430,2024-03-06,CS110,Present
STU0719,2024-03-06,CS110,Absent
STU0877,2024-03-06,CS110,Absent
STU0340,2024-03-06,CS110,Present
STU0286,2024-03-06,CS110,Absent
STU0424,2024-03-06,CS110,Present
STU0122,2024-03-06,CS110,Absent
STU1168,2024-03-06,CS110,Present
STU1091,2024-03-06,CS110,Present
STU0576,2024-03-06,CS110,Present
STU1104,2024-03-06,CS110,Present
STU0663,2024-03-06,CS110,Present
STU0600,2024-03-06,EE301,Present
STU0593,2024-03-06,EE301,Present
STU1173,2024-03-06,EE301,Present
STU0548,2024-03-06,EE301,Present
STU1054,2024-03-06,EE301,Present
STU0196,2024-03-06,EE301,Present
STU0278,2024-03-06,EE301,Present
STU0843,2024-03-06,EE301,Present
STU0122,2024-03-06,EE301,Present
STU0568,2024-03-06,EE301,Present
STU0260,2024-03-06,EE301,Absent
STU0272,2024-03-06,EE301,Present
STU0512,2024-03-06,EE301,Present
STU0300,2024-03-06,EE301,Absent
STU0660,2024-03-06,EE301,Present
STU0507,2024-03-06,EE301,Present
STU0805,2024-03-06,EE301,Present
STU1003,2024-03-06,EE301,Present
STU0292,2024-03-06,EE301,Present
STU1183,2024-03-06,EE301,Present
STU0551,2024-03-06,EE301,Present
STU0849,2024-03-06,EE301,Absent
STU0769,2024-03-06,EE301,Present
STU0926,2024-03-06,EE301,Present
STU0155,2024-03-06,EE301,Present
STU0191,2024-03-06,EE301,Present
STU0826,2024-03-06,EE301,Present
STU1056,2024-03-06,EE301,Present
STU0570,2024-03-06,EE301,Present
STU0756,2024-03-06,EE301,Present
STU0932,2024-03-06,EE301,Present
STU1000,2024-03-06,EE301,Present
STU0671,2024-03-06,EE301,Present
STU1192,2024-03-06,EE301,Present
STU0006,2024-03-06,EE301,Present
STU0939,2024-03-06,EE301,Present
STU0734,2024-03-06,EE301,Present
STU0130,2024-03-06,EE301,Absent
STU1095,2024-03-06,EE301,Absent
STU0815,2024-03-06,EE301,Present
STU0447,2024-03-06,EE301,Absent
STU0880,2024-03-06,EE301,Present
STU0434,2024-03-06,EE301,Absent
STU1014,2024-03-06,EE301,Present
STU0550,2024-03-06,EE301,Absent
STU0662,2024-03-06,EE301,Absent
STU0581,2024-03-06,EE301,Present
STU1121,2024-03-06,CS108,
STU1184,2024-03-06,CS108,Present
STU0268,2024-03-06,CS108,Present
STU1160,2024-03-06,CS108,Present
STU0994,2024-03-06,CS108,Present
STU0704,2024-03-06,CS108,Present
STU0100,2024-03-06,CS108,Present
STU0095,2024-03-06,CS108,Absent
STU0204,2024-03-06,CS108,Present
STU0942,2024-03-06,CS108,Present
STU0034,2024-03-06,CS108,Absent
STU0255,2024-03-06,CS108,Absent
STU0324,2024-03-06,CS108,Absent
STU0904,2024-03-06,CS108,Present
STU0935,2024-03-06,CS108,Absent
STU0002,2024-03-06,CS108,Present
STU0877,2024-03-06,CS108,Present
STU0415,2024-03-06,CS108,Present
STU0271,2024-03-06,CS108,
STU0619,2024-03-06,CS108,Present
STU0326,2024-03-06,CS108,Present
STU0562,2024-03-06,CS108,Present
STU0192,2024-03-06,CS108,Present
STU0739,2024-03-06,CS108,Present
STU0513,2024-03-06,CS108,Present
STU0169,2024-03-06,CS108,Present
STU0762,2024-03-06,CS108,Present
STU0339,2024-03-06,CS108,Present
STU0107,2024-03-06,CS108,Present
STU0812,2024-03-06,CS108,Absent
STU0626,2024-03-06,CS108,Present
STU0480,2024-03-06,CS108,Present
STU0880,2024-03-06,CS108,Present
STU0187,2024-03-06,CS108,Present
STU0195,2024-03-06,CS108,
STU0438,2024-03-06,ME208,Present
STU0977,2024-03-06,ME208,Present
STU0160,2024-03-06,ME208,Present
STU0272,2024-03-06,ME208,Present
STU0464,2024-03-06,ME208,Present
STU1064,2024-03-06,ME208,Present
STU0912,2024-03-06,ME208,Present
STU0020,2024-03-06,ME208,Present
STU0017,2024-03-06,ME208,Present
STU0704,2024-03-06,ME208,Absent
STU0247,2024-03-06,ME208,Absent
STU0865,2024-03-06,ME208,Present
STU0271,2024-03-06,ME208,Present
STU0979,2024-03-06,ME208,Present
STU0146,2024-03-06,ME208,Present
STU0469,2024-03-06,ME208,Present
STU0785,2024-03-06,ME208,Absent
STU0183,2024-03-06,ME208,Absent
STU0210,2024-03-06,ME208,Present
STU0212,2024-03-06,ME208,
STU0642,2024-03-06,ME208,Present
STU0753,2024-03-06,ME208,Present
STU0613,2024-03-06,ME208,Present
STU0281,2024-03-06,ME208,Present
STU0784,2024-03-06,ME208,Present
STU0273,2024-03-06,EE306,Present
STU0293,2024-03-06,EE306,Present
STU0141,2024-03-06,EE306,Absent
STU1087,2024-03-06,EE306,Present
STU1154,2024-03-06,EE306,Present
STU0018,2024-03-06,EE306,Present
STU0337,2024-03-06,EE306,Present
STU0902,2024-03-06,EE306,Present
STU0720,2024-03-06,EE306,Present
STU0437,2024-03-06,EE306,Absent
STU0311,2024-03-06,EE306,Present
STU0844,2024-03-06,EE306,Absent
STU0907,2024-03-06,EE306,Present
STU0445,2024-03-06,EE306,Present
STU0178,2024-03-06,EE306,Present
STU0206,2024-03-06,EE306,Present
STU0287,2024-03-06,EE306,Present
STU0253,2024-03-06,EE306,Present
STU0787,2024-03-06,EE306,Present
STU0880,2024-03-06,EE306,Absent
STU0645,2024-03-06,EE306,Absent
STU0508,2024-03-06,EE306,Absent
STU0568,2024-03-06,EE306,Present
STU0173,2024-03-06,EE306,Present
STU0509,2024-03-06,EE306,Present
STU1134,2024-03-06,EE306,Present
STU0584,2024-03-06,EE306,Present
STU0055,2024-03-06,EE306,Present
STU0618,2024-03-06,EE306,Present
STU0421,2024-03-06,EE306,
STU1061,2024-03-06,EE306,
STU1044,2024-03-06,EE306,Present
STU0387,2024-03-06,EE306,Present
STU0803,2024-03-06,EE306,Present
STU0606,2024-03-06,EE306,
STU0112,2024-03-06,EE306,Present
STU0491,2024-03-06,EE306,Present
STU1014,2024-03-06,EE306,Present
STU0791,2024-03-06,EE306,Absent
STU0231,2024-03-06,EE306,Present
STU0494,2024-03-06,EE306,Present
STU1024,2024-03-06,EE306,Present
STU0146,2024-03-06,EE306,Present
STU1082,2024-03-06,EE306,Present
STU0025,2024-03-06,EE306,Absent
